Date,Pi,last_5_days_Rain,EToi,ETci_Chilli,ETci_Tobacco,ETci_Pulses,ETci_plot 1,ETci_plot 2,ETci_plot 3,ETci,ESi_plot 1,ESi_plot 2,ESi_plot 3,CNi,Si,Iai,Recharge_src,Rain_src,runoff,Qi,Eff_Rain,Pei,Kc_Fallow,Ke_Fallow,ESi_Fallow,SMDi_shifted_Fallow,Ks_soil_cond_Fallow,Ks_soil_Fallow,AE_soil_Fallow,SMDi_Fallow
1997-04-30,0,2.41103,6.23078,0,0,0,0,0,0,0,6.54232,6.54232,6.54232,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.54232,24.5684,2,0.150096,0.981975,25.5504
1997-05-01,0.172974,1.57928,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0.0224866,0.150487,5.094446176265757,0,0.150487,0.172974,0,1.05,6.94828,25.5504,2,0.0894802,0.77923,26.1567
1997-05-02,0.688429,2.26771,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0.0894958,0.598934,4.8127832403890425,0,0.598934,0.688429,0,1.05,6.94828,26.1567,2,0.052057,1.0143,26.4825
1997-05-03,0,1.33388,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,26.4825,2,0.0319416,0.221939,26.7045
1997-05-04,0,0.861404,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,26.7045,2,0.0182417,0.126748,26.8312
1997-05-05,0,0.861404,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,26.8312,2,0.0104177,0.0723851,26.9036
1997-05-06,0.0107769,0.699206,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0.001401,0.00937594,5.185122577750747,0,0.00937594,0.0107769,0,1.05,6.94828,26.9036,2,0.00594949,0.0520515,26.9449
1997-05-07,0,0.0107769,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,26.9449,2,0.00340167,0.0236358,26.9685
1997-05-08,0,0.0107769,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,26.9685,2,0.00194267,0.0134982,26.982
1997-05-09,0,0.0107769,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,26.982,2,0.00110945,0.00770876,26.9897
1997-05-10,0,0.0107769,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,26.9897,2,0.0006336,0.00440243,26.9941
1997-05-11,4.52586,4.52586,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0.588361,3.93749,3.0108087945422146,0,3.93749,4.52586,0,1.05,6.94828,26.9941,2,0.000361845,4.52673,26.995
1997-05-12,4.68317,9.20902,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0.608812,4.07435,2.9474645352757,0,4.07435,4.68317,0,1.05,6.94828,26.995,2,0.000307737,4.68386,26.9957
1997-05-13,0.0206767,9.2297,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0.00268797,0.0179887,5.179559824942372,0,0.0179887,0.0206767,0,1.05,6.94828,26.9957,2,0.000264709,0.0225105,26.9975
1997-05-14,0.223016,9.45271,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0.0289921,0.194024,5.066669122627434,0,0.194024,0.223016,0,1.05,6.94828,26.9975,2,0.000151512,0.224035,26.9986
1997-05-15,0,9.45271,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,26.9986,2,8.86131e-05,0.000615708,26.9992
1997-05-16,0,4.92686,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,26.9992,2,5.06064e-05,0.000351627,26.9995
1997-05-17,0,0.243693,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,26.9995,2,2.8901e-05,0.000200812,26.9997
1997-05-18,0,0.223016,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,26.9997,2,1.65052e-05,0.000114683,26.9998
1997-05-19,2.13338,2.13338,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0.277339,1.85604,4.074633507582458,0,1.85604,2.13338,0,1.05,6.94828,26.9998,2,9.42601e-06,2.13342,26.9999
1997-05-20,2.74419,4.87757,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0.356745,2.38745,3.7847078318488485,0,2.38745,2.74419,0,1.05,6.94828,26.9999,2,6.62444e-06,2.74422,26.9999
1997-05-21,0.0196324,4.8972,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0.00255221,0.0170802,5.180146439175342,0,0.0170802,0.0196324,0,1.05,6.94828,26.9999,2,4.90532e-06,0.0196664,27
1997-05-22,0,4.8972,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,27,2,2.80735e-06,1.95062e-05,27
1997-05-23,4.20175,9.09896,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0.546228,3.65553,3.143823430103869,0,3.65553,4.20175,0,1.05,6.94828,27,2,1.60326e-06,4.20176,27
1997-05-24,0,6.96558,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,27,2,1.33144e-06,9.25124e-06,27
1997-05-25,1.25025,5.47164,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0.162533,1.08772,4.516885838222821,0,1.08772,1.25025,0,1.05,6.94828,27,2,7.60379e-07,1.25025,27
1997-05-26,0,5.452,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,27,2,4.92931e-07,3.42502e-06,27
1997-05-27,0,5.452,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,27,2,2.8151e-07,1.95601e-06,27
1997-05-28,0,1.25025,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,27,2,1.60768e-07,1.11706e-06,27
1997-05-29,0,1.25025,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,27,2,9.18139e-08,6.37949e-07,27
1997-05-30,0,0,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,27,2,5.24344e-08,3.64329e-07,27
1997-05-31,0,0,6.61741,0,0,0,0,0,0,0,6.94828,6.94828,6.94828,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.94828,27,2,2.99449e-08,2.08066e-07,27
1997-06-01,0,0,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,27,2,1.71014e-08,1.10648e-07,27
1997-06-02,0,0,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,27,2,1.02712e-08,6.64562e-08,27
1997-06-03,0,0,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,27,2,6.16901e-09,3.99143e-08,27
1997-06-04,0,0,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,27,2,3.70517e-09,2.39729e-08,27
1997-06-05,0.632289,0.632289,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0.0821976,0.550092,4.842983828781805,0,0.550092,0.632289,0,1.05,6.47012,27,2,2.22536e-09,0.632289,27
1997-06-06,0,0.632289,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,27,2,1.42343e-09,9.20976e-09,27
1997-06-07,0,0.632289,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,27,2,8.54925e-10,5.53147e-09,27
1997-06-08,0,0.632289,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,27,2,5.13477e-10,3.32226e-09,27
1997-06-09,0,0.632289,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,27,2,3.08399e-10,1.99538e-09,27
1997-06-10,0,0,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,27,2,1.85228e-10,1.19844e-09,27
1997-06-11,0,0,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,27,2,1.1125e-10,7.19798e-10,27
1997-06-12,0,0,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,27,2,6.68176e-11,4.32318e-10,27
1997-06-13,0.0503759,0.0503759,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0.00654887,0.0438271,5.162893667600708,0,0.0438271,0.0503759,0,1.05,6.47012,27,2,4.01312e-11,0.0503759,27
1997-06-14,20.9719,21.0223,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,82.9975,52.0331,10.4066,2.72635,18.2455,1.7831874292765675,1.7831874292765675,16.4624,19.1887,0,1.05,6.47012,27,2,2.4228e-11,6.47012,14.2814
1997-06-15,1.6538,22.6761,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,82.9975,52.0331,10.4066,0.214994,1.43881,1.7701349219670106,0,1.43881,1.6538,0,1.05,6.47012,14.2814,2,0.785097,5.43508,18.0627
1997-06-16,0.252966,22.929,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,82.9975,52.0331,10.4066,0.0328855,0.22008,2.461751646869769,0,0.22008,0.252966,0,1.05,6.47012,18.0627,2,0.551685,3.68288,21.4926
1997-06-17,0,22.929,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,82.9975,52.0331,10.4066,0,0,2.6016573885350347,0,0,0,0,1.05,6.47012,21.4926,2,0.339962,2.1996,23.6922
1997-06-18,0.00918964,22.8878,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,82.9975,52.0331,10.4066,0.00119465,0.00799499,2.5964913846836084,0,0.00799499,0.00918964,0,1.05,6.47012,23.6922,2,0.204185,1.32841,25.0114
1997-06-19,2.93083,4.84678,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0.381008,2.54982,3.698674513169577,0,2.54982,2.93083,0,1.05,6.47012,25.0114,2,0.122751,3.36528,25.4459
1997-06-20,14.4818,17.6748,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,82.9975,52.0331,10.4066,1.88264,12.5992,0.2959854649092794,0.2959854649092794,12.3032,14.1858,0,1.05,6.47012,25.4459,2,0.095933,6.47012,17.7302
1997-06-21,1.83534,19.2572,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,82.9975,52.0331,10.4066,0.238594,1.59674,1.6903795465643423,0,1.59674,1.83534,0,1.05,6.47012,17.7302,2,0.572212,4.48742,20.3822
1997-06-22,0.219048,19.4762,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,82.9975,52.0331,10.4066,0.0284762,0.190571,2.4802347311720654,0,0.190571,0.219048,0,1.05,6.47012,20.3822,2,0.408504,2.77263,22.9358
1997-06-23,0.675063,20.1421,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,82.9975,52.0331,10.4066,0.0877581,0.587305,2.2387672561545826,0,0.587305,0.675063,0,1.05,6.47012,22.9358,2,0.250875,2.1289,24.3897
1997-06-24,8.04545,25.2567,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,82.9975,52.0331,10.4066,1.04591,6.99954,0.11224003709226227,0,6.99954,8.04545,0,1.05,6.47012,24.3897,2,0.161132,6.47012,22.8143
1997-06-25,0.0503759,10.8253,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0.00654887,0.0438271,5.162893667600708,0,0.0438271,0.0503759,0,1.05,6.47012,22.8143,2,0.258374,1.70907,24.473
1997-06-26,0,8.98993,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,24.473,2,0.155985,1.00925,25.4823
1997-06-27,0,8.77089,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,25.4823,2,0.0936864,0.606162,26.0884
1997-06-28,0,8.09582,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,6.47012,26.0884,2,0.056269,0.364067,26.4525
1997-06-29,0.971972,1.02235,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0.126356,0.845615,4.662015009852677,0,0.845615,0.971972,0,1.05,6.47012,26.4525,2,0.0337957,1.15779,26.6383
1997-06-30,2.28847,3.26044,6.16202,0,0,0,0,0,0,0,6.47012,6.47012,6.47012,70.9847,103.824,20.7647,0.297501,1.99097,3.9997957600835363,0,1.99097,2.28847,0,1.05,6.47012,26.6383,2,0.0223257,2.38183,26.7317
1997-07-01,7.95794,11.2184,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,1.03453,6.9234,1.8020173564406634,0,6.9234,7.95794,0,1.05,5.42416,26.7317,2,0.0165628,5.42416,24.1979
1997-07-02,2.59114,13.8095,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,0.336849,2.2543,1.3813893132502786,0,2.2543,2.59114,0,1.05,5.42416,24.1979,2,0.172969,3.08117,24.6879
1997-07-03,8.4,22.2095,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,1.092,7.308,0.08048855664708073,0,7.308,8.4,0,1.05,5.42416,24.6879,2,0.142721,5.42416,21.7121
1997-07-04,9.69365,30.9312,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,92.8921,19.4356,3.88713,1.26017,8.43348,1.3356899614622317,1.3356899614622317,7.09779,8.35796,0,1.05,5.42416,21.7121,2,0.326414,5.42416,18.7783
1997-07-05,0.83325,29.476,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,92.8921,19.4356,3.88713,0.108322,0.724927,0.5693022098640727,0,0.724927,0.83325,0,1.05,5.42416,18.7783,2,0.507513,3.1632,21.1082
1997-07-06,2.75723,24.2753,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,0.358439,2.39879,1.318351324426474,0,2.39879,2.75723,0,1.05,5.42416,21.1082,2,0.363689,3.72716,22.0782
1997-07-07,0.527778,22.2119,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,0.0686111,0.459167,2.3151071584148872,0,0.459167,0.527778,0,1.05,5.42416,22.0782,2,0.303817,2.01538,23.5658
1997-07-08,0,13.8119,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,0,0,2.6016573885350347,0,0,0,0,1.05,5.42416,23.5658,2,0.21199,1.14986,24.7156
1997-07-09,1.13434,5.25259,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.147464,0.986872,4.576998055891603,0,0.986872,1.13434,0,1.05,5.42416,24.7156,2,0.14101,1.73924,25.3205
1997-07-10,7.56228,11.9816,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.983096,6.57918,1.9234424424741188,0,6.57918,7.56228,0,1.05,5.42416,25.3205,2,0.10367,5.42416,23.1824
1997-07-11,0.640852,9.86525,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.0833108,0.557541,4.838369846118457,0,0.557541,0.640852,0,1.05,5.42416,23.1824,2,0.235653,1.76805,24.3096
1997-07-12,0.0768588,9.41433,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.00999165,0.0668672,5.148060364822358,0,0.0668672,0.0768588,0,1.05,5.42416,24.3096,2,0.166073,0.9649,25.1977
1997-07-13,0,9.41433,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,5.42416,25.1977,2,0.111255,0.603467,25.8011
1997-07-14,0,8.27999,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0,0,5.191182423605103,0,0,0,0,1.05,5.42416,25.8011,2,0.0740044,0.401411,26.2025
1997-07-15,3.67903,4.39674,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.478274,3.20076,3.3655522489207508,0,3.20076,3.67903,0,1.05,5.42416,26.2025,2,0.0492259,3.76494,26.2884
1997-07-16,2.80551,6.5614,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.364717,2.4408,3.7563100766876993,0,2.4408,2.80551,0,1.05,5.42416,26.2884,2,0.0439231,2.92053,26.4035
1997-07-17,2.51529,8.99983,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.326987,2.1883,3.8918516036400956,0,2.1883,2.51529,0,1.05,5.42416,26.4035,2,0.0368231,2.6224,26.5106
1997-07-18,2.52247,11.5223,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.327921,2.19455,3.8884613894345468,0,2.19455,2.52247,0,1.05,5.42416,26.5106,2,0.0302112,2.61014,26.5982
1997-07-19,1.70155,13.2239,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,0.221201,1.48034,1.7489470113957646,0,1.48034,1.70155,0,1.05,5.42416,26.5982,2,0.0247999,1.79387,26.6906
1997-07-20,1.73676,11.2816,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.225779,1.51098,4.269836569252094,0,1.51098,1.73676,0,1.05,5.42416,26.6906,2,0.0191011,1.80719,26.761
1997-07-21,1.72122,10.1973,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.223759,1.49746,4.27759706984523,0,1.49746,1.72122,0,1.05,5.42416,26.761,2,0.0147533,1.77585,26.8156
1997-07-22,3.40376,11.0858,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.442489,2.96127,3.4859351646534806,0,2.96127,3.40376,0,1.05,5.42416,26.8156,2,0.0113811,3.42675,26.8386
1997-07-23,0.0853801,8.64866,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.0110994,0.0742807,5.143293101074061,0,0.0742807,0.0853801,0,1.05,5.42416,26.8386,2,0.00996168,0.138563,26.8918
1997-07-24,6.36349,13.3106,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,0.827254,5.53624,0.34063256368801464,0,5.53624,6.36349,0,1.05,5.42416,26.8918,2,0.00667876,5.42416,25.9525
1997-07-25,1.12097,12.6948,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,70.9847,103.824,20.7647,0.145726,0.975243,4.583961087467231,0,0.975243,1.12097,0,1.05,5.42416,25.9525,2,0.0646623,1.39922,26.2307
1997-07-26,6.82122,17.7948,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,0.886759,5.93446,0.265340849624056,0,5.93446,6.82122,0,1.05,5.42416,26.2307,2,0.0474861,5.42416,24.8337
1997-07-27,0.0629908,14.4541,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,0.00818881,0.054802,2.5663737699059737,0,0.054802,0.0629908,0,1.05,5.42416,24.8337,2,0.133724,0.77991,25.5506
1997-07-28,7.83312,22.2018,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,1.01831,6.81482,0.13390570596189344,0,6.81482,7.83312,0,1.05,5.42416,25.5506,2,0.0894702,5.42416,23.1416
1997-07-29,9.73734,25.5756,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,1.26585,8.47149,0.008720996154842432,0,8.47149,9.73734,0,1.05,5.42416,23.1416,2,0.238172,5.42416,18.8284
1997-07-30,0.0147452,24.4694,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,0.00191688,0.0128283,2.59337137347774,0,0.0128283,0.0147452,0,1.05,5.42416,18.8284,2,0.504418,2.74335,21.557
1997-07-31,0.00162907,17.6498,5.16587,0,0,0,0,0,0,0,5.42416,5.42416,5.42416,82.9975,52.0331,10.4066,0.000211779,0.00141729,2.6007411345850797,0,0.00141729,0.00162907,0,1.05,5.42416,21.557,2,0.335985,1.82352,23.3789
1997-08-01,0.262364,17.8492,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.0341074,0.228257,5.307979924656108,0,0.228257,0.262364,0,1.05,4.94072,23.3789,2,0.223523,1.30808,24.4246
1997-08-02,4.50886,14.5249,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.586151,3.9227,3.264209254882777,0,3.9227,4.50886,0,1.05,4.94072,24.4246,2,0.158972,4.57751,24.4933
1997-08-03,5.3741,10.1617,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.698633,4.67547,2.9184978680906895,0,4.67547,5.3741,0,1.05,4.94072,24.4933,2,0.154734,4.94072,24.0599
1997-08-04,6.04511,16.1921,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.785865,5.25925,2.665854692834184,0,5.25925,6.04511,0,1.05,4.94072,24.0599,2,0.181486,4.94072,22.9555
1997-08-05,6.30401,22.4944,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.819521,5.48449,2.5719185015497947,0,5.48449,6.30401,0,1.05,4.94072,22.9555,2,0.249659,4.94072,21.5922
1997-08-06,0.70213,22.9342,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.0912769,0.610853,5.068138910269686,0,0.610853,0.70213,0,1.05,4.94072,21.5922,2,0.333813,2.11702,23.0071
1997-08-07,1.66729,20.0926,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.216748,1.45055,4.565317270488514,0,1.45055,1.66729,0,1.05,4.94072,23.0071,2,0.246473,2.47411,23.8139
1997-08-08,5.25305,19.9716,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.682896,4.57015,2.9655020167454236,0,4.57015,5.25305,0,1.05,4.94072,23.8139,2,0.19667,4.94072,23.5016
1997-08-09,0,13.9265,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0,0,5.454331062920298,0,0,0,0,1.05,4.94072,23.5016,2,0.21595,1.06695,24.5686
1997-08-10,0.880535,8.50301,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.11447,0.766065,4.972773634309399,0,0.766065,0.880535,0,1.05,4.94072,24.5686,2,0.150089,1.48992,25.1779
1997-08-11,0.135965,7.93684,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.0176754,0.118289,5.378181272481662,0,0.118289,0.135965,0,1.05,4.94072,25.1779,2,0.112472,0.676366,25.7184
1997-08-12,0.0713868,6.34094,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.00928028,0.0621065,5.414267155256931,0,0.0621065,0.0713868,0,1.05,4.94072,25.7184,2,0.0791141,0.45662,26.1036
1997-08-13,0.0037594,1.09165,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.000488722,0.00327068,5.452216654015519,0,0.00327068,0.0037594,0,1.05,4.94072,26.1036,2,0.0553343,0.276943,26.3768
1997-08-14,0.329323,1.42097,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.042812,0.286511,5.271021191498287,0,0.286511,0.329323,0,1.05,4.94072,26.3768,2,0.0384711,0.506729,26.5542
1997-08-15,0.343066,0.8835,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.0445986,0.298467,5.26345542608527,0,0.298467,0.343066,0,1.05,4.94072,26.5542,2,0.0275202,0.469594,26.6807
1997-08-16,0.0442356,0.791771,4.70545,2.35272,0,0,2.35272,0,0,2.35272,4.94072,4.94072,4.94072,69.9558,109.087,21.8173,0.00575063,0.038485,5.4294835608015815,0,0.038485,0.0442356,0,1.05,4.94072,26.6807,2,0.0197098,0.140744,26.7772
